municipio,humedad_relativa,año
CIUDAD BOLÍVAR,0.0,2021
BRICEÑO,0.0,2021
BURITICÁ,0.0,2021
CÁCERES,0.0,2021
CAICEDO,0.0,2021
CALDAS,0.0,2021
CAMPAMENTO,0.0,2021
CAÑASGORDAS,0.0,2021
CARACOLÍ,0.0,2021
CARAMANTA,,2021
CAREPA,0.0,2021
EL CARMEN DE VIBORAL,0.0,2021
CAROLINA,0.0,2021
CAUCASIA,0.0,2021
CHIGORODÓ,0.0,2021
CISNEROS,,2021
COCORNÁ,0.0,2021
CONCEPCIÓN,0.0,2021
CONCORDIA,0.0,2021
COPACABANA,0.0,2021
DABEIBA,0.0,2021
DONMATÍAS,0.0,2021
EBÉJICO,0.0,2021
EL BAGRE,0.0,2021
ENTRERRÍOS,0.0,2021
ENVIGADO,,2021
FREDONIA,0.0,2021
FRONTINO,0.0,2021
GIRALDO,,2021
GIRARDOTA,,2021
GÓMEZ PLATA,0.0,2021
GRANADA,0.0,2021
GUADALUPE,0.0,2021
GUARNE,0.0,2021
GUATAPÉ,,2021
HELICONIA,0.0,2021
HISPANIA,0.0,2021
ITAGÜÍ,0.0,2021
ITUANGO,0.0,2021
JARDÍN,0.0,2021
JERICÓ,0.0,2021
LA CEJA,,2021
LA ESTRELLA,,2021
LA PINTADA,0.0,2021
LA UNIÓN,0.0,2021
LIBORINA,0.0,2021
MACEO,0.0,2021
MARINILLA,0.0,2021
MONTEBELLO,0.0,2021
MURINDÓ,0.0,2021
MUTATÁ,0.0,2021
NARIÑO,0.0,2021
NECOCLÍ,0.0,2021
NECHÍ,0.0,2021
OLAYA,0.0,2021
PEÑOL,0.0,2021
PEQUE,0.0,2021
PUEBLORRICO,,2021
PUERTO BERRÍO,0.0,2021
PUERTO NARE,0.0,2021
PUERTO TRIUNFO,0.0,2021
REMEDIOS,0.0,2021
RETIRO,0.0,2021
RIONEGRO,0.0,2021
SABANALARGA,0.0,2021
SABANETA,,2021
SALGAR,0.0,2021
SAN ANDRÉS DE CUERQUÍA,0.0,2021
SAN CARLOS,0.0,2021
SAN FRANCISCO,0.0,2021
SAN JERÓNIMO,0.0,2021
SAN JOSÉ DE LA MONTAÑA,0.0,2021
SAN JUAN DE URABÁ,0.0,2021
SAN LUIS,0.0,2021
SAN PEDRO DE LOS MILAGROS,0.0,2021
SAN PEDRO DE URABÁ,0.0,2021
SAN RAFAEL,0.0,2021
SAN ROQUE,0.0,2021
SAN VICENTE FERRER,0.0,2021
SANTA BÁRBARA,0.0,2021
SANTA ROSA DE OSOS,0.0,2021
SANTO DOMINGO,0.0,2021
EL SANTUARIO,,2021
SEGOVIA,0.0,2021
SONSÓN,0.0,2021
SOPETRÁN,0.0,2021
TÁMESIS,0.0,2021
TARAZÁ,0.0,2021
TARSO,,2021
TITIRIBÍ,0.0,2021
TOLEDO,0.0,2021
TURBO,0.0,2021
URAMITA,0.0,2021
URRAO,0.0,2021
VALDIVIA,0.0,2021
VALPARAÍSO,0.0,2021
VEGACHÍ,0.0,2021
VENECIA,0.0,2021
VIGÍA DEL FUERTE,0.0,2021
YALÍ,0.0,2021
YARUMAL,0.0,2021
YOLOMBÓ,0.0,2021
YONDÓ,0.0,2021
ZARAGOZA,0.0,2021
BARRANQUILLA,86.59,2021
BARANOA,90.45,2021
CAMPO DE LA CRUZ,88.59,2021
CANDELARIA,89.98,2021
GALAPA,89.13,2021
JUAN DE ACOSTA,88.75,2021
LURUACO,44.02,2021
MALAMBO,,2021
MANATÍ,87.86,2021
PALMAR DE VARELA,89.56,2021
PIOJÓ,29.39,2021
POLONUEVO,,2021
PONEDERA,91.1,2021
PUERTO COLOMBIA,86.9,2021
REPELÓN,44.04,2021
SABANAGRANDE,88.77,2021
SABANALARGA,89.98,2021
SANTA LUCÍA,,2021
SANTO TOMÁS,,2021
SOLEDAD,88.51,2021
SUAN,89.47,2021
TUBARÁ,88.85,2021
USIACURÍ,,2021
"BOGOTÁ, D.C.",0.0,2021
CARTAGENA DE INDIAS,0.0,2021
ACHÍ,0.0,2021
ALTOS DEL ROSARIO,0.0,2021
ARENAL,0.0,2021
ARJONA,0.0,2021
ARROYOHONDO,87.81,2021
BARRANCO DE LOBA,0.0,2021
CALAMAR,88.17,2021
CANTAGALLO,0.0,2021
CICUCO,0.0,2021
CÓRDOBA,0.0,2021
CLEMENCIA,,2021
EL CARMEN DE BOLÍVAR,0.0,2021
EL GUAMO,0.0,2021
EL PEÑÓN,0.0,2021
HATILLO DE LOBA,0.0,2021
MAGANGUÉ,0.0,2021
MAHATES,22.15,2021
MARGARITA,0.0,2021
MARÍA LA BAJA,0.0,2021
MONTECRISTO,0.0,2021
SANTA CRUZ DE MOMPOX,0.0,2021
MORALES,0.0,2021
NOROSÍ,0.0,2021
PINILLOS,0.0,2021
REGIDOR,0.0,2021
RÍO VIEJO,0.0,2021
SAN CRISTÓBAL,,2021
SAN ESTANISLAO,0.0,2021
SAN FERNANDO,0.0,2021
SAN JACINTO,0.0,2021
SAN JACINTO DEL CAUCA,0.0,2021
SAN JUAN NEPOMUCENO,0.0,2021
SAN MARTÍN DE LOBA,0.0,2021
SAN PABLO,0.0,2021
SANTA CATALINA,0.0,2021
SANTA ROSA,0.0,2021
SANTA ROSA DEL SUR,0.0,2021
SIMITÍ,0.0,2021
SOPLAVIENTO,87.77,2021
TALAIGUA NUEVO,0.0,2021
TIQUISIO,0.0,2021
TURBACO,0.0,2021
TURBANA,0.0,2021
VILLANUEVA,0.0,2021
ZAMBRANO,0.0,2021
TUNJA,0.0,2021
ALMEIDA,,2021
AQUITANIA,0.0,2021
ARCABUCO,,2021
BELÉN,0.0,2021
BERBEO,0.0,2021
BETÉITIVA,0.0,2021
BOAVITA,0.0,2021
BOYACÁ,,2021
BRICEÑO,0.0,2021
BUENAVISTA,0.0,2021
BUSBANZÁ,,2021
CALDAS,0.0,2021
CAMPOHERMOSO,0.0,2021
CERINZA,,2021
CHINAVITA,0.0,2021
CHIQUINQUIRÁ,0.0,2021
CHISCAS,0.0,2021
CHITA,0.0,2021
CHITARAQUE,0.0,2021
CHIVATÁ,,2021
CIÉNEGA,0.0,2021
CÓMBITA,0.0,2021
COPER,0.0,2021
CORRALES,,2021
COVARACHÍA,0.0,2021
CUBARÁ,0.0,2021
CUCAITA,,2021
CUÍTIVA,0.0,2021
CHÍQUIZA,0.0,2021
CHIVOR,0.0,2021
DUITAMA,0.0,2021
EL COCUY,0.0,2021
EL ESPINO,0.0,2021
FIRAVITOBA,0.0,2021
FLORESTA,0.0,2021
GACHANTIVÁ,,2021
GÁMEZA,0.0,2021
GARAGOA,0.0,2021
GUACAMAYAS,,2021
GUATEQUE,0.0,2021
GUAYATÁ,0.0,2021
GÜICÁN DE LA SIERRA,0.0,2021
IZA,0.0,2021
JENESANO,0.0,2021
JERICÓ,0.0,2021
LABRANZAGRANDE,0.0,2021
LA CAPILLA,,2021
LA VICTORIA,,2021
LA UVITA,,2021
VILLA DE LEYVA,0.0,2021
MACANAL,0.0,2021
MARIPÍ,0.0,2021
MIRAFLORES,0.0,2021
MONGUA,0.0,2021
MONGUÍ,0.0,2021
MONIQUIRÁ,0.0,2021
MOTAVITA,0.0,2021
MUZO,0.0,2021
NOBSA,,2021
NUEVO COLÓN,,2021
OICATÁ,0.0,2021
OTANCHE,0.0,2021
PACHAVITA,0.0,2021
PÁEZ,0.0,2021
PAIPA,0.0,2021
PAJARITO,0.0,2021
PANQUEBA,,2021
PAUNA,0.0,2021
PAYA,0.0,2021
PAZ DE RÍO,,2021
PESCA,0.0,2021
PISBA,0.0,2021
PUERTO BOYACÁ,0.0,2021
QUÍPAMA,0.0,2021
RAMIRIQUÍ,0.0,2021
RÁQUIRA,0.0,2021
RONDÓN,0.0,2021
SABOYÁ,0.0,2021
SÁCHICA,,2021
SAMACÁ,0.0,2021
SAN EDUARDO,,2021
SAN JOSÉ DE PARE,0.0,2021
SAN LUIS DE GACENO,0.0,2021
SAN MATEO,0.0,2021
SAN MIGUEL DE SEMA,,2021
SAN PABLO DE BORBUR,0.0,2021
SANTANA,0.0,2021
SANTA MARÍA,0.0,2021
SANTA ROSA DE VITERBO,0.0,2021
SANTA SOFÍA,0.0,2021
SATIVANORTE,0.0,2021
SATIVASUR,,2021
SIACHOQUE,0.0,2021
SOATÁ,0.0,2021
SOCOTÁ,0.0,2021
SOCHA,0.0,2021
SOGAMOSO,0.0,2021
SOMONDOCO,0.0,2021
SORA,,2021
SOTAQUIRÁ,0.0,2021
SORACÁ,0.0,2021
SUSACÓN,0.0,2021
SUTAMARCHÁN,0.0,2021
SUTATENZA,,2021
TASCO,0.0,2021
TENZA,0.0,2021
TIBANÁ,0.0,2021
TIBASOSA,0.0,2021
TINJACÁ,0.0,2021
TIPACOQUE,0.0,2021
TOCA,0.0,2021
TOGÜÍ,0.0,2021
TÓPAGA,,2021
TOTA,0.0,2021
TUNUNGUÁ,,2021
TURMEQUÉ,0.0,2021
TUTA,0.0,2021
TUTAZÁ,0.0,2021
ÚMBITA,0.0,2021
VENTAQUEMADA,0.0,2021
VIRACACHÁ,,2021
ZETAQUIRA,0.0,2021
MANIZALES,0.0,2021
AGUADAS,0.0,2021
ANSERMA,0.0,2021
ARANZAZU,0.0,2021
BELALCÁZAR,0.0,2021
CHINCHINÁ,0.0,2021
FILADELFIA,0.0,2021
LA DORADA,0.0,2021
LA MERCED,,2021
MANZANARES,0.0,2021
MARMATO,0.0,2021
MARQUETALIA,0.0,2021
MARULANDA,0.0,2021
NEIRA,0.0,2021
NORCASIA,0.0,2021
PÁCORA,0.0,2021
PALESTINA,,2021
PENSILVANIA,0.0,2021
RIOSUCIO,0.0,2021
RISARALDA,0.0,2021
SALAMINA,0.0,2021
SAMANÁ,0.0,2021
SAN JOSÉ,0.0,2021
SUPÍA,0.0,2021
VICTORIA,0.0,2021
VILLAMARÍA,0.0,2021
VITERBO,0.0,2021
FLORENCIA,0.0,2021
ALBANIA,0.0,2021
BELÉN DE LOS ANDAQUÍES,0.0,2021
CARTAGENA DEL CHAIRÁ,0.0,2021
CURILLO,0.0,2021
EL DONCELLO,0.0,2021
EL PAUJÍL,0.0,2021
LA MONTAÑITA,0.0,2021
MILÁN,0.0,2021
MORELIA,0.0,2021
PUERTO RICO,0.0,2021
SAN JOSÉ DEL FRAGUA,0.0,2021
SAN VICENTE DEL CAGUÁN,0.0,2021
SOLANO,0.0,2021
SOLITA,0.0,2021
VALPARAÍSO,0.0,2021
POPAYÁN,0.0,2021
ALMAGUER,0.0,2021
ARGELIA,0.0,2021
BALBOA,0.0,2021
BOLÍVAR,0.0,2021
BUENOS AIRES,0.0,2021
CAJIBÍO,0.0,2021
CALDONO,0.0,2021
CALOTO,0.0,2021
CORINTO,0.0,2021
EL TAMBO,0.0,2021
FLORENCIA,0.0,2021
GUACHENÉ,0.0,2021
GUAPI,0.0,2021
INZÁ,0.0,2021
JAMBALÓ,0.0,2021
LA SIERRA,0.0,2021
LA VEGA,0.0,2021
LÓPEZ DE MICAY,0.0,2021
MERCADERES,0.0,2021
MIRANDA,0.0,2021
MORALES,0.0,2021
PADILLA,0.0,2021
PÁEZ,0.0,2021
PATÍA,0.0,2021
PIAMONTE,0.0,2021
PIENDAMÓ - TUNÍA,0.0,2021
PUERTO TEJADA,,2021
PURACÉ,0.0,2021
ROSAS,0.0,2021
SAN SEBASTIÁN,0.0,2021
SANTANDER DE QUILICHAO,0.0,2021
SANTA ROSA,0.0,2021
SILVIA,0.0,2021
SOTARÁ PAISPAMBA,0.0,2021
SUÁREZ,0.0,2021
SUCRE,0.0,2021
TIMBÍO,0.0,2021
TIMBIQUÍ,0.0,2021
TORIBÍO,0.0,2021
TOTORÓ,0.0,2021
VILLA RICA,,2021
VALLEDUPAR,0.0,2021
AGUACHICA,0.0,2021
AGUSTÍN CODAZZI,0.0,2021
ASTREA,0.0,2021
BECERRIL,0.0,2021
BOSCONIA,0.0,2021
CHIMICHAGUA,0.0,2021
CHIRIGUANÁ,0.0,2021
CURUMANÍ,0.0,2021
EL COPEY,0.0,2021
EL PASO,0.0,2021
GAMARRA,0.0,2021
GONZÁLEZ,0.0,2021
LA GLORIA,0.0,2021
LA JAGUA DE IBIRICO,0.0,2021
MANAURE BALCÓN DEL CESAR,0.0,2021
PAILITAS,0.0,2021
PELAYA,0.0,2021
PUEBLO BELLO,0.0,2021
RÍO DE ORO,0.0,2021
LA PAZ,0.0,2021
SAN ALBERTO,0.0,2021
SAN DIEGO,0.0,2021
SAN MARTÍN,0.0,2021
TAMALAMEQUE,0.0,2021
MONTERÍA,0.0,2021
AYAPEL,0.0,2021
BUENAVISTA,0.0,2021
CANALETE,0.0,2021
CERETÉ,0.0,2021
CHIMÁ,0.0,2021
CHINÚ,0.0,2021
CIÉNAGA DE ORO,0.0,2021
COTORRA,,2021
LA APARTADA,0.0,2021
LORICA,0.0,2021
LOS CÓRDOBAS,0.0,2021
MOMIL,0.0,2021
MONTELÍBANO,0.0,2021
MOÑITOS,0.0,2021
PLANETA RICA,0.0,2021
PUEBLO NUEVO,0.0,2021
PUERTO ESCONDIDO,0.0,2021
PUERTO LIBERTADOR,0.0,2021
PURÍSIMA DE LA CONCEPCIÓN,0.0,2021
SAHAGÚN,0.0,2021
SAN ANDRÉS DE SOTAVENTO,0.0,2021
SAN ANTERO,0.0,2021
SAN BERNARDO DEL VIENTO,0.0,2021
SAN CARLOS,0.0,2021
SAN JOSÉ DE URÉ,0.0,2021
SAN PELAYO,0.0,2021
TIERRALTA,0.0,2021
TUCHÍN,,2021
VALENCIA,0.0,2021
AGUA DE DIOS,0.0,2021
ALBÁN,,2021
ANAPOIMA,0.0,2021
ANOLAIMA,0.0,2021
ARBELÁEZ,0.0,2021
BELTRÁN,0.0,2021
BITUIMA,,2021
BOJACÁ,0.0,2021
CABRERA,0.0,2021
CACHIPAY,0.0,2021
CAJICÁ,,2021
CAPARRAPÍ,0.0,2021
CÁQUEZA,0.0,2021
CARMEN DE CARUPA,0.0,2021
CHAGUANÍ,0.0,2021
CHÍA,0.0,2021
CHIPAQUE,0.0,2021
CHOACHÍ,0.0,2021
CHOCONTÁ,0.0,2021
COGUA,0.0,2021
COTA,0.0,2021
CUCUNUBÁ,0.0,2021
EL COLEGIO,0.0,2021
EL PEÑÓN,0.0,2021
EL ROSAL,,2021
FACATATIVÁ,0.0,2021
FÓMEQUE,0.0,2021
FOSCA,0.0,2021
FUNZA,0.0,2021
FÚQUENE,0.0,2021
FUSAGASUGÁ,0.0,2021
GACHALÁ,0.0,2021
GACHANCIPÁ,,2021
GACHETÁ,0.0,2021
GAMA,0.0,2021
GIRARDOT,0.0,2021
GRANADA,,2021
GUACHETÁ,0.0,2021
GUADUAS,0.0,2021
GUASCA,0.0,2021
GUATAQUÍ,,2021
GUATAVITA,0.0,2021
GUAYABAL DE SÍQUIMA,0.0,2021
GUAYABETAL,0.0,2021
GUTIÉRREZ,0.0,2021
JERUSALÉN,0.0,2021
JUNÍN,0.0,2021
LA CALERA,0.0,2021
LA MESA,0.0,2021
LA PALMA,0.0,2021
LA PEÑA,0.0,2021
LA VEGA,,2021
LENGUAZAQUE,0.0,2021
MACHETÁ,0.0,2021
MADRID,,2021
MANTA,,2021
MEDINA,0.0,2021
MOSQUERA,,2021
NARIÑO,0.0,2021
NEMOCÓN,0.0,2021
NILO,0.0,2021
NIMAIMA,,2021
NOCAIMA,0.0,2021
VENECIA,,2021
PACHO,0.0,2021
PAIME,0.0,2021
PANDI,0.0,2021
PARATEBUENO,0.0,2021
PASCA,0.0,2021
PUERTO SALGAR,0.0,2021
PULÍ,0.0,2021
QUEBRADANEGRA,0.0,2021
QUETAME,0.0,2021
QUIPILE,,2021
APULO,0.0,2021
RICAURTE,0.0,2021
SAN ANTONIO DEL TEQUENDAMA,,2021
SAN BERNARDO,0.0,2021
SAN CAYETANO,0.0,2021
SAN FRANCISCO,0.0,2021
SAN JUAN DE RIOSECO,0.0,2021
SASAIMA,0.0,2021
SESQUILÉ,0.0,2021
SIBATÉ,0.0,2021
SILVANIA,0.0,2021
SIMIJACA,0.0,2021
SOACHA,0.0,2021
SOPÓ,,2021
SUBACHOQUE,0.0,2021
SUESCA,0.0,2021
SUPATÁ,0.0,2021
SUSA,,2021
SUTATAUSA,,2021
TABIO,0.0,2021
TAUSA,0.0,2021
TENA,,2021
TENJO,0.0,2021
TIBACUY,0.0,2021
TIBIRITA,0.0,2021
TOCAIMA,0.0,2021
TOCANCIPÁ,0.0,2021
TOPAIPÍ,,2021
UBALÁ,0.0,2021
UBAQUE,0.0,2021
VILLA DE SAN DIEGO DE UBATÉ,0.0,2021
UNE,0.0,2021
ÚTICA,0.0,2021
VERGARA,0.0,2021
VIANÍ,,2021
VILLAGÓMEZ,0.0,2021
VILLAPINZÓN,0.0,2021
VILLETA,0.0,2021
VIOTÁ,0.0,2021
YACOPÍ,0.0,2021
ZIPACÓN,0.0,2021
ZIPAQUIRÁ,0.0,2021
QUIBDÓ,0.0,2021
ACANDÍ,0.0,2021
ALTO BAUDÓ,0.0,2021
ATRATO,0.0,2021
BAGADÓ,0.0,2021
BAHÍA SOLANO,0.0,2021
BAJO BAUDÓ,0.0,2021
BOJAYÁ,0.0,2021
EL CANTÓN DEL SAN PABLO,0.0,2021
CARMEN DEL DARIÉN,0.0,2021
CÉRTEGUI,0.0,2021
CONDOTO,0.0,2021
EL CARMEN DE ATRATO,0.0,2021
EL LITORAL DEL SAN JUAN,0.0,2021
ISTMINA,0.0,2021
JURADÓ,0.0,2021
LLORÓ,0.0,2021
MEDIO ATRATO,0.0,2021
MEDIO BAUDÓ,0.0,2021
MEDIO SAN JUAN,0.0,2021
NÓVITA,0.0,2021
NUQUÍ,0.0,2021
RÍO IRÓ,0.0,2021
RÍO QUITO,0.0,2021
RIOSUCIO,0.0,2021
SAN JOSÉ DEL PALMAR,0.0,2021
SIPÍ,0.0,2021
TADÓ,0.0,2021
UNGUÍA,0.0,2021
UNIÓN PANAMERICANA,,2021
NEIVA,0.0,2021
ACEVEDO,0.0,2021
AGRADO,0.0,2021
AIPE,0.0,2021
ALGECIRAS,0.0,2021
ALTAMIRA,0.0,2021
BARAYA,0.0,2021
CAMPOALEGRE,0.0,2021
COLOMBIA,0.0,2021
ELÍAS,0.0,2021
GARZÓN,0.0,2021
GIGANTE,0.0,2021
GUADALUPE,0.0,2021
HOBO,0.0,2021
ÍQUIRA,0.0,2021
ISNOS,0.0,2021
LA ARGENTINA,0.0,2021
LA PLATA,0.0,2021
NÁTAGA,0.0,2021
OPORAPA,0.0,2021
PAICOL,0.0,2021
PALERMO,0.0,2021
PALESTINA,0.0,2021
PITAL,0.0,2021
PITALITO,0.0,2021
RIVERA,0.0,2021
SALADOBLANCO,0.0,2021
SAN AGUSTÍN,0.0,2021
SANTA MARÍA,0.0,2021
SUAZA,0.0,2021
TARQUI,0.0,2021
TESALIA,0.0,2021
TELLO,0.0,2021
TERUEL,0.0,2021
TIMANÁ,0.0,2021
VILLAVIEJA,0.0,2021
YAGUARÁ,0.0,2021
RIOHACHA,0.0,2021
ALBANIA,0.0,2021
BARRANCAS,0.0,2021
DIBULLA,0.0,2021
DISTRACCIÓN,0.0,2021
EL MOLINO,0.0,2021
FONSECA,0.0,2021
HATONUEVO,0.0,2021
LA JAGUA DEL PILAR,0.0,2021
MAICAO,0.0,2021
MANAURE,0.0,2021
SAN JUAN DEL CESAR,0.0,2021
URIBIA,0.0,2021
URUMITA,0.0,2021
VILLANUEVA,0.0,2021
SANTA MARTA,0.0,2021
ALGARROBO,0.0,2021
ARACATACA,0.0,2021
ARIGUANÍ,0.0,2021
CERRO DE SAN ANTONIO,89.67,2021
CHIVOLO,22.53,2021
CIÉNAGA,0.0,2021
CONCORDIA,,2021
EL BANCO,0.0,2021
EL PIÑÓN,90.09,2021
EL RETÉN,0.0,2021
FUNDACIÓN,0.0,2021
GUAMAL,0.0,2021
NUEVA GRANADA,0.0,2021
PEDRAZA,66.59,2021
PIJIÑO DEL CARMEN,0.0,2021
PIVIJAY,31.93,2021
PLATO,0.0,2021
PUEBLOVIEJO,0.0,2021
REMOLINO,90.36,2021
SABANAS DE SAN ÁNGEL,0.0,2021
SALAMINA,90.17,2021
SAN SEBASTIÁN DE BUENAVISTA,0.0,2021
SAN ZENÓN,0.0,2021
SANTA ANA,0.0,2021
SANTA BÁRBARA DE PINTO,0.0,2021
SITIONUEVO,86.57,2021
TENERIFE,0.0,2021
ZAPAYÁN,44.84,2021
ZONA BANANERA,0.0,2021
VILLAVICENCIO,0.0,2021
ACACÍAS,0.0,2021
BARRANCA DE UPÍA,0.0,2021
CABUYARO,0.0,2021
CASTILLA LA NUEVA,0.0,2021
CUBARRAL,0.0,2021
CUMARAL,0.0,2021
EL CALVARIO,0.0,2021
EL CASTILLO,0.0,2021
EL DORADO,0.0,2021
FUENTE DE ORO,0.0,2021
GRANADA,0.0,2021
GUAMAL,0.0,2021
MAPIRIPÁN,0.0,2021
MESETAS,0.0,2021
LA MACARENA,0.0,2021
URIBE,0.0,2021
LEJANÍAS,0.0,2021
PUERTO CONCORDIA,0.0,2021
PUERTO GAITÁN,0.0,2021
PUERTO LÓPEZ,0.0,2021
PUERTO LLERAS,0.0,2021
PUERTO RICO,0.0,2021
RESTREPO,0.0,2021
SAN CARLOS DE GUAROA,0.0,2021
SAN JUAN DE ARAMA,0.0,2021
SAN JUANITO,0.0,2021
SAN MARTÍN,0.0,2021
VISTAHERMOSA,0.0,2021
PASTO,0.0,2021
ALBÁN,,2021
ALDANA,0.0,2021
ANCUYA,,2021
ARBOLEDA,0.0,2021
BARBACOAS,0.0,2021
BELÉN,,2021
BUESACO,0.0,2021
COLÓN,,2021
CONSACÁ,0.0,2021
CONTADERO,,2021
CÓRDOBA,0.0,2021
CUASPUD CARLOSAMA,,2021
CUMBAL,0.0,2021
CUMBITARA,0.0,2021
CHACHAGÜÍ,0.0,2021
EL CHARCO,0.0,2021
EL PEÑOL,0.0,2021
EL ROSARIO,0.0,2021
EL TABLÓN DE GÓMEZ,0.0,2021
EL TAMBO,0.0,2021
FUNES,0.0,2021
GUACHUCAL,,2021
GUAITARILLA,0.0,2021
GUALMATÁN,,2021
ILES,0.0,2021
IMUÉS,0.0,2021
IPIALES,0.0,2021
LA CRUZ,0.0,2021
LA FLORIDA,0.0,2021
LA LLANADA,0.0,2021
LA TOLA,0.0,2021
LA UNIÓN,0.0,2021
LEIVA,0.0,2021
LINARES,0.0,2021
LOS ANDES,0.0,2021
MAGÜÍ,0.0,2021
MALLAMA,0.0,2021
MOSQUERA,0.0,2021
NARIÑO,,2021
OLAYA HERRERA,0.0,2021
OSPINA,,2021
FRANCISCO PIZARRO,0.0,2021
POLICARPA,0.0,2021
POTOSÍ,0.0,2021
PROVIDENCIA,0.0,2021
PUERRES,0.0,2021
PUPIALES,0.0,2021
RICAURTE,0.0,2021
ROBERTO PAYÁN,0.0,2021
SAMANIEGO,0.0,2021
SANDONÁ,0.0,2021
SAN BERNARDO,,2021
SAN LORENZO,0.0,2021
SAN PABLO,0.0,2021
SAN PEDRO DE CARTAGO,,2021
SANTA BÁRBARA,0.0,2021
SANTACRUZ,0.0,2021
SAPUYES,0.0,2021
TAMINANGO,0.0,2021
TANGUA,0.0,2021
SAN ANDRÉS DE TUMACO,0.0,2021
TÚQUERRES,0.0,2021
YACUANQUER,,2021
SAN JOSÉ DE CÚCUTA,0.0,2021
ÁBREGO,0.0,2021
ARBOLEDAS,0.0,2021
BOCHALEMA,0.0,2021
BUCARASICA,0.0,2021
CÁCOTA,0.0,2021
CÁCHIRA,0.0,2021
CHINÁCOTA,0.0,2021
CHITAGÁ,0.0,2021
CONVENCIÓN,0.0,2021
CUCUTILLA,0.0,2021
DURANIA,0.0,2021
EL CARMEN,0.0,2021
EL TARRA,0.0,2021
EL ZULIA,0.0,2021
GRAMALOTE,0.0,2021
HACARÍ,0.0,2021
HERRÁN,0.0,2021
LABATECA,0.0,2021
LA ESPERANZA,0.0,2021
LA PLAYA,0.0,2021
LOS PATIOS,0.0,2021
LOURDES,0.0,2021
MUTISCUA,0.0,2021
OCAÑA,0.0,2021
PAMPLONA,0.0,2021
PAMPLONITA,0.0,2021
PUERTO SANTANDER,0.0,2021
RAGONVALIA,0.0,2021
SALAZAR,0.0,2021
SAN CALIXTO,0.0,2021
SAN CAYETANO,0.0,2021
SANTIAGO,0.0,2021
SARDINATA,0.0,2021
SILOS,0.0,2021
TEORAMA,0.0,2021
TIBÚ,0.0,2021
TOLEDO,0.0,2021
VILLA CARO,0.0,2021
VILLA DEL ROSARIO,0.0,2021
ARMENIA,0.0,2021
BUENAVISTA,,2021
CALARCÁ,0.0,2021
CIRCASIA,0.0,2021
CÓRDOBA,0.0,2021
FILANDIA,0.0,2021
GÉNOVA,0.0,2021
LA TEBAIDA,0.0,2021
MONTENEGRO,0.0,2021
PIJAO,0.0,2021
QUIMBAYA,0.0,2021
SALENTO,0.0,2021
PEREIRA,0.0,2021
APÍA,,2021
BALBOA,0.0,2021
BELÉN DE UMBRÍA,0.0,2021
DOSQUEBRADAS,,2021
GUÁTICA,0.0,2021
LA CELIA,0.0,2021
LA VIRGINIA,,2021
MARSELLA,0.0,2021
MISTRATÓ,0.0,2021
PUEBLO RICO,0.0,2021
QUINCHÍA,0.0,2021
SANTA ROSA DE CABAL,0.0,2021
SANTUARIO,0.0,2021
BUCARAMANGA,0.0,2021
AGUADA,0.0,2021
ALBANIA,0.0,2021
ARATOCA,0.0,2021
BARBOSA,,2021
BARICHARA,0.0,2021
BARRANCABERMEJA,0.0,2021
BETULIA,0.0,2021
BOLÍVAR,0.0,2021
CABRERA,,2021
CALIFORNIA,,2021
CAPITANEJO,,2021
CARCASÍ,0.0,2021
CEPITÁ,0.0,2021
CERRITO,0.0,2021
CHARALÁ,0.0,2021
CHARTA,,2021
CHIMA,0.0,2021
CHIPATÁ,0.0,2021
CIMITARRA,0.0,2021
CONCEPCIÓN,0.0,2021
CONFINES,,2021
CONTRATACIÓN,0.0,2021
COROMORO,0.0,2021
CURITÍ,0.0,2021
EL CARMEN DE CHUCURÍ,0.0,2021
EL GUACAMAYO,0.0,2021
EL PEÑÓN,0.0,2021
EL PLAYÓN,0.0,2021
ENCINO,0.0,2021
ENCISO,0.0,2021
FLORIÁN,0.0,2021
FLORIDABLANCA,,2021
GALÁN,0.0,2021
GÁMBITA,0.0,2021
GIRÓN,0.0,2021
GUACA,0.0,2021
GUADALUPE,0.0,2021
GUAPOTÁ,,2021
GUAVATÁ,,2021
GÜEPSA,0.0,2021
HATO,0.0,2021
JESÚS MARÍA,,2021
JORDÁN,0.0,2021
LA BELLEZA,0.0,2021
LANDÁZURI,0.0,2021
LA PAZ,0.0,2021
LEBRIJA,0.0,2021
LOS SANTOS,0.0,2021
MACARAVITA,0.0,2021
MÁLAGA,,2021
MATANZA,0.0,2021
MOGOTES,0.0,2021
MOLAGAVITA,0.0,2021
OCAMONTE,,2021
OIBA,0.0,2021
ONZAGA,0.0,2021
PALMAR,0.0,2021
PALMAS DEL SOCORRO,0.0,2021
PÁRAMO,0.0,2021
PIEDECUESTA,0.0,2021
PINCHOTE,,2021
PUENTE NACIONAL,0.0,2021
PUERTO PARRA,0.0,2021
PUERTO WILCHES,0.0,2021
RIONEGRO,0.0,2021
SABANA DE TORRES,0.0,2021
SAN ANDRÉS,0.0,2021
SAN BENITO,,2021
SAN GIL,0.0,2021
SAN JOAQUÍN,0.0,2021
SAN JOSÉ DE MIRANDA,,2021
SAN MIGUEL,,2021
SAN VICENTE DE CHUCURÍ,0.0,2021
SANTA BÁRBARA,0.0,2021
SANTA HELENA DEL OPÓN,0.0,2021
SIMACOTA,0.0,2021
SOCORRO,0.0,2021
